"asin","product_title","average_rating","review_author","reviewed_product_attribute","reviewed_variant_asin","variant_review_url","review_rating","review_date","reviewed_country","review_text","review_comment_count","review_header","no_of_people_reacted_helpful","author_profile_url","url","brand","review_url","input"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","HipV","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","December 31, 2019","United States","Received my echo 3rd Gen unit over the holidays due to an ongoing promotion. It has great sound over the Dot version hands down - good base and highs. It takes a bit of investment of your time to learn all the nuances of what Alexa can do for you. With the app, you can set up your Echo to be an alarm clock, timer, grocery list, teach it a routine for each day (like giving the weather forecast, the latest news from a specific news source, turn on/turn off lights, thermostat control, play specific music (classical, rock, pop) etc.). But beware, the instructions for all this are not included with your Echo. You have to dig around (through e-books, YouTube, etc.) to become familiar with the commands and required outcomes. For example, my unit began to display a pulsating yellow light that became annoying at night in my bedroom. I couldn’t turn it off except by disconnecting the power. Of course, this could’ve become a deal breaker if I had to disconnect every nite (I kept all the shipping package just in case I needed to return it). Well, it turned out that this was one way the Echo communicates with you. It was trying to tell me It had a notification for me to listen to. Until I asked, “Alexa, do I have any notification?” the yellow pulsating light would’ve continued. Immediately after delivering all notifications, the yellow pulsating light stopped. By the way, the notifications were about shipping/delivery of packages coming from, wait for it...Amazon. Of course, other types of notifications are possible pending how you program your Echo. Like I said, this simple issue would’ve been a deal breaker for me if I hadn’t decided to invest some of my time in trying to resolve this simple problem. It wasn’t until I learned how to communicate with my Echo that the problem wouldn’t go away. But again, the answer was not included with this product. My feedback to Amazon would be to include a list of commands and a trouble shooting section for the buyer. By employing this one simple act, I’m sure these products would be in far more demand by their customers once they learn the how to’s of communicating with these aliens. Beginning to love my Echo!","","Great sound but be prepared for a learning curve on how to command your Echo!","2","https://www.amazon.com/gp/profile/amzn1.account.AEG3RVV2MFSHGH7CBRJ5GNXTPOYQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R1YPCLBKX2NINE/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","HollyVSnoopD&FuzzyC","Style: Echo | Color: Limited Edition (RED) | Configuration: Device only","B07XZQN2C1","https://www.amazon.com/all-new-Echo/product-reviews/B07XZQN2C1/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","December 31, 2019","United States","I am glad that it was purchased during a Black Friday Sale, making it more affordable. However, having listened to music through so many, othwr, older models, much taller(larger?) Echo(s) , Ive been expecting at least the same high-quality sound, if not better, with an upgraded 2019, model. is it me ir does size count? Being at least 1/3 shorter than Echos I listen to elsewhere, on a regular basis, HOLD-UP, WAIT: Apologies for typis I cannot control nor change, thanks to yhis Refurbed 2017 Fire Tablet 10 sent last Oct. 2019, replacing the defective, albeit brand- new- identical model (a Regift from friend in Jan. 2019). Back to the topic, i am not very impressed, therefore, unsure of our futurevtogether. This is my first, Echo and so far: Alexis has been unable to find most of the songs I requested, some genres escape her (Gospel). The sound is over- Bassy, tinny Treble, I akready own a larger size Bose System in living room. This is on 2nd Fl. in Office/Den. I expected more sound, less failed Alexis, .I'll need to find more electrical outlets. For some reason, I believed that this upgraded model would be wireless (my fault and not a deal- breaker). Being an audiophile , if its not wowing me, not keeping more electronics around attracting more electric dust. The good news is that no one is evesdropping, not hacked, yet, simply bc it will not function on any power strip not even our new, free, eversource/Nstar Advanced Power Strip, unless plugged into a Hot/Control Socket. Huh.Control mode? Nope, notgunnahappen. Only if there is a chance I'll be visited by Angels singing tge Winning Lottery Numbers, not inviting ""Santa Clause, your new best friend"" into our areana. .","","A Bit Disappointed","2","https://www.amazon.com/gp/profile/amzn1.account.AHW2JJUOSG42A3XUF5M2IDZPTKIQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=14&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R3I1CJ3VZXX255/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","A. Traill","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","November 23, 2018","United States","The Amazon Echo Plus 2nd Gen is perfect for my needs - I bought 2 Amazon Echo Plus & the subwoofer (check my act. to read that review). I have a large great room with 40ft ceilings and it absolutely fills my home with warm sound which can be heard throughout my house, and with the ""everywhere"" group feature I can successfully play my music throughout my home on my Echo's in stylistic fashion. I've been an audiophile for quite some time and this kind of quality for something affordable blew my mind. I think my favorite feature is connecting this with smart home commands when paired with other devices - turning on lights, controlling my TV's, etc. It just makes everything so much simpler. I am highly anticipating future adaptability - the sky really is the limit with these devices. I would highly suggest these for your home as I have really enjoyed using them. The only problem I've had so far is giving commands to play certain radio stations and the cursed ""I can't find (x)"" response. I really Alexa said something humorous when she can't find what I'm looking for, it would make it a lot less aggravating when I've been playing a Pandora or Amazon Music station and suddenly it can't find what I'm looking for. Other than the minor nuisance of that, I am free to stream whatever station I want via Bluetooth on my iPhone or other smart pad, which negates my only discrepancy. My friends love interacting with Alexa when they come over! Highly suggest!","","These sound terrific!","5","https://www.amazon.com/gp/profile/amzn1.account.AFAEJ6HIKPQ2Q4WJH6MPUW2Y2VOA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/RERKL14U41T17/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","LM","Style: Echo | Color: Sandstone | Configuration: Device only","B07PBGN2WX","https://www.amazon.com/all-new-Echo/product-reviews/B07PBGN2WX/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","March 09, 2020","United States","Functions are just ""Ok"". Certainly NOT worth the price paid. I have 3 devices. Alexa can not distinguish between them when giving commands to play music in a particular room NOR play ""Everywhere"", same music on all 3 devices. I have Googled and implemented the solutions I found, only for the problems to continue. Alexa's functionality is oversold and at the rate of improvements, still has another 3 to 4 years of development to go before Alexa performs as advertised today. The need to remember specific phrase makes this item a PIA to use. No Bluetooth music streaming to all Echos. This is too expensive what what it does. I am returning all 3 devices and going back to just my phone and Bluetooth speakers in my apartment.","","Fuctionality is oversold. Not worth the price.","2","https://www.amazon.com/gp/profile/amzn1.account.AE4P6VCKC7XVRNP7G2Q5PHR3TXKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=16&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R38TRDB12HTN2T/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Eleanor","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","4.0","May 02, 2020","United States","Just bought Echo on sale for $60 from Staples. I just needed a Bluetooth speaker for my TV and this is all they had. I was worried my Apple TV 4th generation wouldn’t pair with Amazon speaker. It does (You Just have to tell Alexa to turn on Bluetooth) and for a third of the price of the Apple speaker. The sound quality is great. Very smooth. Much better than the Cambridge Bluetooth speaker I bought a year ago and now doesn’t recharge anymore. It’s my first Amazon device so there is a learning curve. It doesn’t appear much different from Siri. I only use Siri to set the timer when I’m cooking or to look up phone numbers and I image Alexa would do the same if I ask her. I won’t trade in my Apple phone, iPad, or TV so it’s nice that Amazon is so flexible. UPDATE: No sound coming from Alexa while paired with Apple TV this morning. Called tech support, we cleared Alexa and set-up from scratch. Still nothing. I tried a 3mm audio cord. Still nothing. I was ready to give up and to return Alexa. How sad I used her last night to play Thunder storm sleep sound to drown out annoying loud neighbors. Slept like a baby. I decide to give it another try. I went back into App clicked on Echo settings and under general found AUX Changed to Line in. HORRAY! I’m back in business. She’s working great. I can’t control sound volume with Apple remote but I can use Alexa voice command or my TV remote. Not a big deal. Aux doe not appear to interfere with Alexa other functions.","","Good sound quality for the price","2","https://www.amazon.com/gp/profile/amzn1.account.AEBKXIIR75QARY7XHHGPUGJDOXFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=11&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R39XU9GSF7PNFW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Titlelog","Style: Echo | Color: Sandstone | Configuration: Device only","B07PBGN2WX","https://www.amazon.com/all-new-Echo/product-reviews/B07PBGN2WX/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","June 27, 2020","United States","I use Yamaha speakers and MusicCast to listen to SiriusXM music. I also have the original Echo Dot, the next generation Dot, and now the Echo Smart Speaker. The reason I bought the new Echo is because we have Prime, and I feel like I'm cheating myself by not using Amazon Music. I am a diehard classical music lover, and there are a lot of CD's on Amazon that are at least partially included with Prime. My comments will mostly be about how SiriusXM and Amazon Music compare to each other, because Yamaha's WX-030 (now discontinued) sounds pretty much the same as the Echo. The Yamaha speaker has to be controlled with a tablet or phone, but really only if you're changing channels. There are buttons on top to control power and volume, and the unit holds the most recent channel in memory. SiriusXM streams directly to the speaker over wi-fi, and I've had very good experiences with it, sometimes streaming music all day long with no issues. You can integrate the speaker with an Echo, but I'm one of those people who thinks voice control is overrated. The only other downside to the Yamaha is that it doesn't have a line-in jack, unlike the Echo. My experiences streaming Amazon Music have been disappointing, to say the least. The speaker frequently stops playing. The other day it stopped and I asked Alexa to play something else, and she apologized and said the stream stopped due to inactivity. The music had only been playing a little over an hour. Today I asked her to play a show on SiriusXM called Baroque and Beyond, and she did so right away. But about a third of the way into the show, it inexplicably started over from the beginning. The stations on Amazon Music also have issues with volume level, which can be entirely different from one track to the next. I've also found the selections to be less than great. Amazon continually tries to persuade me to upgrade to Music Unlimited, but based on my experience with the music included with Prime, I would be very reluctant to pay more. Hopefully the service will improve over time, but after having the Echo for only about a week, I already find myself using it less and less.","","Not a perfect world","","https://www.amazon.com/gp/profile/amzn1.account.AFGDHLJPJUNN2ZBHHLYKFO4B4HUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=17&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R1ONEMBE1FRYAW/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","photolover","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","1.0","April 22, 2020","United States","I orders two of this with the smart plugs. The set up was so easy and I enjoyed them so much until a week later the power went off and caused the WIFI restarted. Now here comes the bad part. Alexa app on my iPhone cannot connect to WIFI, two echos no long longer connected to the WIFI and cannot even see the WIFI even though I put next to the router. I have tried all the troubleshooting all kinds...u name it. I did it all...no luck. The plugs don’t work either since they need the app to reactivate. Too bad the speaker sound so good. But if you cannot got it connected to the WIFI, it becomes useless. Now this is my last command “ Alexa...go back to where you come from” yes, I’m sending all of them back.","","Very good sound but SEVERE WIFI connection problem.","4","https://www.amazon.com/gp/profile/amzn1.account.AFACBYGYJPT433UHXVQHUPQKBSMQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=10&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R32I6G8R6DP1OI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Taylor E.","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","September 14, 2019","United States","I got this item as a bundle with a cell phone. My previous experience with smart speakers is primarily Google because of my family, but I had nothing in my apartment so I was willing to give Alexa a shot if I wasn't paying for it. At the end of the day I'm glad I didn't pay for the speaker. The sound may be better than a Google home but it didn't blow me away and the price differential would make you think it would. Alexa is fine enough, but I think Google has it beat inany ways that matter to me. The integration with the phone I bought requires an additional app, and at the end of the day Alexa does not provide benefits the competition doesnt have that I'd use. I'm not rigging up a smart home, I prefer Google services, and I don't need random facts. Perhaps I don't need a smart speaker in my otherwise tech loving life. If I had paid for this product, I would return it. It's mediocre, and the Google Home is cheaper.","","Doesn't blow my mind.","1","https://www.amazon.com/gp/profile/amzn1.account.AEVD4D5EOIIVYQFURZIHOQVDVSFA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=19&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/RLBSAL5M8LR4C/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","JR","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","2.0","February 11, 2020","United States","I purchased this because I listen to music in the house, particularly the kitchen a lot. I have an echo dot 3rd gen and the sound quality was just not doing it for me. Is the sound quality better than the echo dot? Yes, the echo dot is mildly better than listening to music on your phone's speaker. Is the sound quality good? Not really. The bass is big . . . BIG. It tends to overpower the rest of the music. If you're looking for cymbals to have a crisp satisfying sizzle, the 3rd gen Echo is just not going to do it. As more layers and instruments build in a song, the sound gets muddy and the bass takes over. For direct comparison I used a $50 bluetooth speaker that has been my go-to for affordable and portable music around the house. Now this does not have audiophile quality sound, but it is passable and is able to give music some separation in order for it to be enjoyable. It blows the Echo out of the water. I've tried several locations in my kitchen in case acoustics were throwing things off, but to no avail. Does the Echo have bad sound? No I wouldn't go that far. Frankly, I just expected more out of a $100 speaker. If music is your thing, you're better off going for a purpose-built speaker or an Alexa enabled speaker that puts sound quality first. It is still evident that the primary function of the Echo is to be an Alexa hub and not a speaker. For reference, I used songs I know well with lots of layers. Foo Fighters are a go-to and Madness by Muse for building and adding layers. Unfortunately the 3rd gen Echo dulled these songs and just made them feel numb. If you're looking to get the best out of the Echo, you'll have to play with the audio settings. For me, I have the treble at +3 and the mid range at +2. The bass is plenty as-is. Bottom line/TLDR: If you want an Alexa hub first and foremost, get an Echo Dot - better value. If you want a speaker first with the added bonus of Alexa, spend the extra money and get one purpose-built to play music. The Echo suffers from middle child syndrome and does all things OK, but there are better options out there depending on what your priorities are.","","Disappointing Sound Quality - Echo Dot better value","","https://www.amazon.com/gp/profile/amzn1.account.AHLJNLCSKCQR6HYFJVHMUX7YDESA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=19&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R3IN9STVBJBWZO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","J. W. Dietrich","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","June 04, 2020","United States","Been using Cree Dimmable LED Light Bulb for about 4 years now without any problems. Wink Hub 2 started to have lots of problems and then have switch to a paid monthly fee service. So dumped Wink and bought the Echo Plus hub. Went through the reset procedure on all bulbs and linked them to the new Echo Plus hub. Was able to reset and link two bulbs in ceiling fixtures at the same time. To unlink the Cree bulbs from the old Wink 2 hub need to reset the bulbs. Reset procedure is to switch bulb off wait 2 seconds then on 2 seconds (or so, sometimes took longer) until when switching on the bulb blinks. They say 4 cycles but some bulbs took many more cycles before it blinked. Once it blinks wait a little bit and then turn off, then have the Echo Plus discover new devices and when it says to turn on new device switch the bulb back on. Bulb will dim a couple of times when Echo Plus finds it. Nice thing is the Echo Plus doesn't need a smart phone to find or control linking. Just use the Amazon Alexa app on a PC and create groups and assign bulbs to a group with a name that makes sense, bulbs can be assigned to many groups or even be a single bulb as a group. The Alexa app calls each bulb as first bulb, second bulb and so on... creating groups using whatever name you decide makes remembering what a light is called easier. And response time is much quicker, seems like instant so far. Much better then the Wink 2 hub. Just added two Innr Zigbee Smart Plug and linking was very easy. There is an app for smart phones from the Amazon store but my smart phone is too old to install that app. Supposedly that app will give greater functionality to the Echo Plus hubs. With the Wink hub was able to set up scenes that set groups of lights to desired brightness with a single command ""turn on movie"" with Echo Plus now say ""turn on movie 10%"". I created a group that includes whatever lights I want on for watching TV. If other lights are also on I just say ""turn lights off"" then say ""turn on movie 10%"". But then again with the Wink hub couldn't say ""turn off movie"" because it was a scene that turned lights to set levels so couldn't use same command to turn the scene off. With Echo Plus hub can say ""turn off movie"" and those lights turn off. Sound wise... I really didn't buy it for sound quality but it does sound much better then my Dot playing through a small portable battery powered Bluetooth speaker. But I was impressed about how much clearer music sounded from it. But then again I'm not the best person to say anything about it's sound quality since that small Bluetooth speaker seemed ok to me before this.","","Bought it for it's ZigBee hub","1","https://www.amazon.com/gp/profile/amzn1.account.AGWYXC2VKVG2EQ3LMH6U3GKCGL6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=12&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R23JI2PIT6POGH/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","DONALD H. CLAFLIN","Style: Echo | Color: Charcoal | Configuration: Device only","B07NFTVP7P","https://www.amazon.com/all-new-Echo/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","October 20, 2019","United States","I suppose most people are wondering the obvious? Does it have any new features? Does it go well with your decor? Can you order a pizza and in fact, have Alexa pay for it? OK, that one I haven't tried yet... but I will tell you that it is an upgrade, looks sleeker than older versions, and the sound packs a punch! Some services like apple music are atrocious! The service doesn't stay connected, and it's hardly useable. I venture to guess that this issue is fixable but this far is a letdown. If you're looking for a smart assistant that is extremely useful and always works... look no further! You won't regret it!","","Amazon Echo Does It Again!","27","https://www.amazon.com/gp/profile/amzn1.account.AEIT5CMZDGQ24SMFUXWX2M566UDA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=4&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R31TBR3TWQC6VL/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Bill Costello","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","December 01, 2018","United States","A small device like this can never match a large speaker for playing realistic music that spans the frequencies our hunan ears can hear. But this little guy, smaller than a Peanut butter jar, sounds way bigger than it is when playing music. What it does even better is play frequencies of the complete tonal range of the human voice. If you like listening to audio books, or NPR radio like I do, you will think there is an announcer standing in your kitchen. I have the new echo dot as well, and that one is fine for a small room, but this new echo plus is in an entirely different audio class. Which it should be as it is around four times the price. You get what you pay for.","","Not bad for music. Amazing for voice","6","https://www.amazon.com/gp/profile/amzn1.account.AFB2OOCVXJKPTQLNQ4XQX2VNAAQQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=14&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R2D7S7YJ0OGHPC/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Gadget Dad","Style: Echo Plus | Color: Charcoal | Configuration: Device only","B0794W1SKP","https://www.amazon.com/all-new-Echo/product-reviews/B0794W1SKP/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","3.0","February 19, 2019","United States","I had an original, full sized Echo in my kitchen and loved it, but the only thing I really wished it could do was support stereo playback via two units - which it does not. A pair of them would make for a much better overall music experience, as a single mono device just isn't ideal when it comes to enjoying music... So, when the Echo Plus (2nd gen) arrived offering a built in stereo pairing feature/utility via the Alexa app, I immediately jumped onto getting a set of them and traded in my original Echo. The first let down was the sound. The original Echo simply sounded a bit better. It could go louder, and the sound was just clearer/cleaner. Perhaps it is the quality of the materials used in the original Echo, which just seemed more like a premium device as to fit/finish and the richer sound. Fine I thought - but certainly having a pair of the newer units would make up for a better overall Echo experience? Well, no, not really. Sound wise, even paired, I feel the original Echo just sounded cleaner/clearer. The bass was less muddy and the dynamic range was also a bit better, especially at higher volume levels. Now I'm not talking about a night and day differences here, but still, I fully expected the Echo Plus to have evolved somewhat in the sound department... and that simply isn't the case here. So all in all, if you are looking to upgrade for improved sound, well, there isn't really any reason to jump ship. Stick with your original Echo or explore the Sonus One speaker that has Echo support if you really want to upgrade your sound for music playback. Now, my biggest gripe about the paired Amazon Echo Plus is the fact that it is ONLY paired for music playback. Other than that, it acts as TWO completely separate devices. This is especially frustrating in a kitchen environment where you use timers and alarms all the time. Example: Ask Alexa to set a 15 minute timer. It does, choosing whichever Echo unit heard you I guess. Now walk around the kitchen and then call out, ""Alex, how much time left on my timer?""... And low and behold, the other unit hears you and responds telling you that you have no timers set! WHAT? With a stereo pair, you have to remember which device took your timer request and ensure that you are only speaking to it in order to get any info out of it? Really? How hard would it be to just have them act together in unison as one unit!? Why not provide that as an option? A paired set should behave and act as a single Alexa device! They should respond in unison to commands - which they do not! They should also know about each other timers/commands, but unfortunately they do not. Right now, stereo pairing is NOT what I expected. It only plays music in stereo paired setting, nothing else. Rather than getting a nice volume boost when responding to commands, you get just a single speaker. This is a tremendous let-down for having purchased two premium devices and wanting to use them together. If Amazon would fix this MAJOR issue, I'd easily raise my review to 4 stars. My original Echo was easily a 5 star device. The newer Echo Plus (2nd Gen) is only a 3 star device if you buy 2 of them and use them as a stereo pair. Purchased alone, I'd raise it to a 4 stars. (-1 for the poorer sound quality compared with the original Echo).","","Great, but with some issues","11","https://www.amazon.com/gp/profile/amzn1.account.AGUGAUMB73NEIPGYKB5RYNGOM5DA/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=6&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/R35ZBKX0ORR6WX/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
"B07NFTVP7P","Echo (3rd Gen)- Smart speaker with Alexa- Charcoal","4.7","Kara Vance","Style: Echo | Color: Twilight Blue | Configuration: Device only","B07R1CXKN7","https://www.amazon.com/all-new-Echo/product-reviews/B07R1CXKN7/ref=cm_cr_arp_d_rvw_fmt?ie=UTF8&formatType=current_format","5.0","September 12, 2020","United States","When I bought Alexa, I had bought it because I had seen how convenient it was for others to use while I was visiting their houses. I know my phone has Siri and things that I could use and, while that is handy, it is not nearly as handy as Alexa. Alexa’s voice recognition is excellent and the device recognizes quick speech, multiple commands for one task, and understands and completes tasks for my little ones. I love that it works with Apple Music, which is one reason I don’t use other similar smart speakers. While I use Alexa to set timers, tell me recent news, play music, or check the weather most often, I continue to find things that can be done using this device. I love all the little “Easter eggs” that can be used. I also love the jokes and games that can be played. I very much enjoy playing the Harry Potter quiz. While I am at work, I can send messages to Alexa to speak out to my kids. I haven’t had Alexa very long, but I am constantly learning something new that this can do. The capabilities of this device are astonishing. This is super easy to use and surpasses my expectations. The only thing to note is that the speaker is a good one and can easily fill a room, but this speaker isn’t meant to really “jam.” If I turn the volume up to max (as I did one day just to see how loud it could get), it gets unclear and distorted. I have found that 85% is a really good area if you are wanting louder volume as it is easily loud enough for the room to be filled with sound and keeps everything clear. I highly recommend this device.","","An excellent addition to our home","","https://www.amazon.com/gp/profile/amzn1.account.AHPPU4M3N2FIOENT7SXDUJPDS6PQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8","https://www.amazon.com/product-reviews/B07NFTVP7P/ref=cm_cr_arp_d_viewopt_sr?ie=UTF8&pageNumber=19&filterByStar=all_stars&sortBy=helpful&reviewerType=all_reviews","Amazon","https://www.amazon.com/gp/customer-reviews/RJTNTH9UT6CRR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B07NFTVP7P","B07NFTVP7P"
